,Rating ?/5,Number of Ratings,Processor,Price in INR,Date of Scraping,Company Name,Ram_size,Storage_size,Battery_size
1001,4.3,27,Snapdragon 695 Processor,25990,2023-06-17,vivo,8.0,256,4500
1002,4.3,17455,MediaTek Dimensity 800U Processor,30990,2023-06-17,vivo,8.0,256,4000
1003,4.3,1367,Mediatek Helio G70 Processor,14990,2023-06-17,vivo,4.0,128,5000
1004,4.3,4622,Qualcomm Snapdragon 439 Processor,10990,2023-06-17,vivo,3.0,32,5000
1005,4.3,542,MediaTek P22 Processor,12999,2023-06-17,vivo,3.0,32,5000
1006,4.2,1405,Mediatek Helio P35 Processor,11490,2023-06-17,vivo,3.0,32,5000
1007,4.3,1367,Mediatek Helio G70 Processor,14889,2023-06-17,vivo,4.0,128,5000
1008,4.2,1405,Mediatek Helio P35 Processor,11699,2023-06-17,vivo,3.0,64,5000
1009,4.3,542,MediaTek P22 Processor,12999,2023-06-17,vivo,3.0,32,5000
1010,4.3,6342,1 year,18990,2023-06-17,vivo,6.0,128,5000
1011,4.3,6342,MediaTek Helio G80 Processor,17499,2023-06-17,vivo,6.0,128,5000
1012,4.3,4402,Mediatek Helio P35 Processor,9499,2023-06-17,vivo,3.0,32,5000
1013,4.3,6743,Mediatek Dimensity 1300 Processor,28990,2023-06-17,vivo,8.0,128,4830
1014,4.2,1405,Mediatek Helio P35 Processor,11390,2023-06-17,vivo,3.0,32,5000
1015,4.4,1077,Qualcomm Snapdragon 870 Processor,46990,2023-06-17,vivo,12.0,256,4300
1016,4.3,43082,MTK Helio P22 Processor,9990,2023-06-17,vivo,2.0,32,4030
1017,4.4,3957,Qualcomm Snapdragon 870 Processor,37999,2023-06-17,vivo,8.0,128,4300
1018,4.4,3957,Qualcomm Snapdragon 870 Processor,37990,2023-06-17,vivo,8.0,128,4300
1019,4.3,3848,Mediatek Dimensity 1200 Processor,38990,2023-06-17,vivo,8.0,128,4300
1020,4.2,1580,Mediatek Dimensity 1200 Processor,43990,2023-06-17,vivo,12.0,256,4300
1021,4.4,970,MediaTek Dimensity 1200 Processor,47990,2023-06-17,vivo,12.0,256,4450
1022,4.4,1897,Mediatek Dimensity 7200 5G Processor,39998,2023-06-17,vivo,12.0,256,4600
1023,4.3,14939,Mediatek Helio P35 Processor,17449,2023-06-17,vivo,4.0,64,5000
1024,4.4,970,MediaTek Dimensity 1200 Processor,50990,2023-06-17,vivo,12.0,256,4450
1025,4.4,970,MediaTek Dimensity 1200 Processor,50990,2023-06-17,vivo,12.0,256,4450
1026,4.5,3791,MediaTek Dimensity 1200 Processor,46990,2023-06-17,vivo,8.0,256,4450
1027,4.5,3791,MediaTek Dimensity 1200 Processor,44990,2023-06-17,vivo,8.0,128,4450
1028,4.4,1897,Mediatek Dimensity 7200 5G Processor,36999,2023-06-17,vivo,12.0,256,4600
1029,3.7,9,Mediatek Dimensity 900 Processor,26990,2023-06-17,vivo,8.0,256,4500
1030,4.5,92258,Qualcomm Snapdragon 680 Processor,16999,2023-06-17,vivo,4.0,128,5000
1031,4.3,14249,MediaTek Helio P35 Processor,18990,2023-06-17,vivo,4.0,128,5000
1032,4.4,10887,Qualcomm Snapdragon 460 Processor,13499,2023-06-17,vivo,3.0,64,5000
1033,4.5,17911,MediaTek P60 Octa Core 2.0 GHz Processor,24990,2023-06-17,vivo,6.0,64,3315
1034,3.7,9,Mediatek Dimensity 900 Processor,26499,2023-06-17,vivo,8.0,256,4500
1035,4.5,3791,MediaTek Dimensity 1200 Processor,43990,2023-06-17,vivo,8.0,128,4450
1036,4.5,3791,MediaTek Dimensity 1200 Processor,48990,2023-06-17,vivo,8.0,256,4450
1037,3.7,9,Mediatek Dimensity 900 Processor,27700,2023-06-17,vivo,8.0,256,4500
1038,4.4,44968,Qualcomm Snapdragon 665 AIE Processor,10990,2023-06-17,vivo,3.0,32,5000
1039,4.4,745,Domestic 1 Year on Handset and 6 Months on Accessories,69999,2023-06-17,vivo,12.0,256,4700
1040,4.4,44968,Qualcomm Snapdragon 665 AIE Processor,10990,2023-06-17,vivo,3.0,32,5000
1041,0.0,0,Mediatek Dimensity 1300 Processor,28990,2023-06-17,vivo,8.0,128,4830
1042,0.0,0,Domestic 1 Year on Handset and 6 Months on Accessories,28990,2023-06-17,vivo,8.0,128,4830
1043,4.5,841,Mediatek Dimensity 9000 Processor,54999,2023-06-17,vivo,8.0,128,4500
1044,4.5,360377,Qualcomm Snapdragon 712 AIE Octa Core 2.3GHz Processor,15990,2023-06-17,vivo,4.0,64,5000
1045,4.4,44968,Qualcomm Snapdragon 665 AIE Processor,10999,2023-06-17,vivo,3.0,64,5000
1046,4.3,1897,Qualcomm Snapdragon 660 AIE Processor,36990,2023-06-17,vivo,6.0,128,3200
1047,4.5,841,Mediatek Dimensity 9000 Processor,54999,2023-06-17,vivo,8.0,128,4500
1048,4.4,17528,Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor,22221,2023-06-17,vivo,4.0,64,3225
1049,0.0,0,domestic 1 Year on Handset and 6 Months on Accessories,47990,2023-06-17,vivo,8.0,128,4500
1050,4.3,17455,MediaTek Dimensity 800U Processor,27990,2023-06-17,vivo,8.0,128,4000
1051,4.4,26963,Qualcomm Snapdragon 450 Processor,19990,2023-06-17,vivo,4.0,32,3260
1052,4.3,5648,Mediatek MT6750 Octa Core 1.5GHz Processor,14990,2023-06-17,vivo,3.0,32,3000
1053,4.3,42,Helio P35 Processor,9999,2023-06-17,vivo,4.0,64,5000
1054,4.4,16017,Qualcomm Snapdragon 439 Processor,10990,2023-06-17,vivo,3.0,32,4030
1055,4.5,3791,MediaTek Dimensity 1200 Processor,48990,2023-06-17,vivo,8.0,256,4450
1056,4.4,51306,MT6762 Octa Core (Helio P22) Processor,13990,2023-06-17,vivo,3.0,32,3260
1057,4.5,841,Mediatek Dimensity 9000 Processor,54999,2023-06-17,vivo,8.0,128,4500
1058,4.5,90513,Qualcomm Snapdragon 626 Processor,23990,2023-06-17,vivo,4.0,64,3260
1059,4.5,8601,Qualcomm Snapdragon 675AIE Processor,27990,2023-06-17,vivo,8.0,128,4500
1060,4.5,90513,Qualcomm Snapdragon 626 Processor,23990,2023-06-17,vivo,4.0,64,3260
1061,4.5,8601,Qualcomm Snapdragon 675AIE Processor,27990,2023-06-17,vivo,8.0,128,4500
1062,4.3,1946,1 Year for Handset and 6 Months for Inbox Accessories,15999,2023-06-17,vivo,4.0,64,5000
1063,4.5,31254,Qualcomm Snapdragon 675AIE Octa Core 2.0GHz Processor,32990,2023-06-17,vivo,6.0,128,3700
1064,4.4,13534,Qualcomm Snapdragon 712 AIE Processor,30990,2023-06-17,vivo,8.0,128,4500
1065,4.5,841,Mediatek Dimensity 9000 Processor,54999,2023-06-17,vivo,8.0,128,4500
1066,4.4,2742,Qualcomm Snapdragon 680 Processor,17989,2023-06-17,vivo,8.0,128,5000
1067,4.4,175223,Qualcomm Snapdragon 695 Processor,16990,2023-06-17,vivo,6.0,128,5000
1068,4.4,1370,Mediatek Dimensity 700 Processor,21990,2023-06-17,vivo,8.0,128,5000
1069,4.3,17455,MediaTek Dimensity 800U Processor,30990,2023-06-17,vivo,8.0,256,4000
1070,4.3,17455,Mediatek Dimensity 800U Processor,27990,2023-06-17,vivo,8.0,128,4000
1071,4.4,175223,Qualcomm Snapdragon 695 Processor,16990,2023-06-17,vivo,6.0,128,5000
1072,4.3,2531,Qualcomm Snapdragon 662 Processor,15490,2023-06-17,vivo,6.0,64,5000
1073,4.3,14939,Mediatek Helio P35 Processor,13499,2023-06-17,vivo,4.0,128,5000
1074,4.3,14939,Mediatek Helio P35 Processor,13499,2023-06-17,vivo,4.0,128,5000
1075,4.3,4402,1 YEAR FOR DEVICE & SIX MONTH FOR INBOX ACCESSORIES,9849,2023-06-17,vivo,3.0,32,5000
1076,4.3,3848,Mediatek Dimensity 1200 Processor,38990,2023-06-17,vivo,8.0,128,4300
1077,4.4,8666,Qualcomm Snapdragon 662 Processor,15990,2023-06-17,vivo,6.0,128,5000
1078,4.4,8666,Qualcomm Snapdragon 662 Processor,16290,2023-06-17,vivo,6.0,128,5000
1079,4.3,16283,Snapdragon 439 Processor,9990,2023-06-17,vivo,3.0,32,5000
1080,4.3,16283,Snapdragon 439 Processor,9990,2023-06-17,vivo,3.0,32,5000
1081,4.3,14939,Mediatek Helio P35 Processor,14499,2023-06-17,vivo,4.0,64,5000
1082,4.2,1580,Mediatek Dimensity 1200 Processor,43990,2023-06-17,vivo,12.0,256,4300
1083,4.3,43082,MTK Helio P22 Processor,7990,2023-06-17,vivo,2.0,32,4030
1084,4.4,1077,Qualcomm Snapdragon 870 Processor,36600,2023-06-17,vivo,12.0,256,4300
1085,4.4,10887,Qualcomm Snapdragon 460 Processor,9999,2023-06-17,vivo,3.0,64,5000
1086,4.3,1912,Qualcomm Snapdragon 439 Processor,10990,2023-06-17,vivo,3.0,64,5000
1087,4.3,19513,MediaTek Helio G80 Processor,20990,2023-06-17,vivo,8.0,128,5000
1088,4.5,92258,Qualcomm Snapdragon 680 Processor,15495,2023-06-17,vivo,4.0,128,5000
1089,4.3,8006,MediaTek Dimensity 700 Processor,24990,2023-06-17,vivo,8.0,128,4000
1090,4.3,8006,MediaTek Dimensity 700 Processor,23999,2023-06-17,vivo,8.0,128,4000
1091,4.5,357,Qualcomm Snapdragon 888 Processor,64990,2023-06-17,vivo,12.0,256,4200
1092,4.4,5623,Qualcomm Snapdragon 665 AIE Processor,13990,2023-06-17,vivo,4.0,64,5000
1093,0.0,0,Domestic 1 Year of Device & 6 Months for In-Box Accessories,26990,2023-06-17,vivo,8.0,128,4500
1094,4.3,10554,Qualcomm Snapdragon 662 Processor,17990,2023-06-17,vivo,8.0,128,5000
1095,4.3,10554,Qualcomm Snapdragon 662 Processor,18490,2023-06-17,vivo,8.0,128,5000
1096,4.3,3241,Qualcomm Snapdragon 662 Processor,16990,2023-06-17,vivo,6.0,128,5000
1097,4.4,69103,Qualcomm Snapdragon 778G+ Processor,32499,2023-06-17,Nothing,8.0,256,4500
1098,4.4,69103,Qualcomm Snapdragon 778G+ Processor,31999,2023-06-17,Nothing,8.0,256,4500
1099,4.4,69103,Qualcomm Snapdragon 778G+ Processor,29999,2023-06-17,Nothing,8.0,128,4500
1100,4.3,7163,Qualcomm Snapdragon 778G+ Processor,35999,2023-06-17,Nothing,12.0,256,4500
1101,4.3,7163,Qualcomm Snapdragon 778G+ Processor,35999,2023-06-17,Nothing,12.0,256,4500
1102,4.2,3620,12 Months Warranty,12588,2023-06-17,REDMI,8.0,128,6000
1103,4.2,3620,12 Months Warranty,12166,2023-06-17,REDMI,8.0,128,6000
1104,4.2,6837,1 Year Warranty,7790,2023-06-17,REDMI,3.0,32,5000
1105,4.1,26218,1 Year Warranty,7175,2023-06-17,REDMI,2.0,32,5000
1106,4.1,134,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,11390,2023-06-17,REDMI,4.0,64,6000
1107,4.2,4034,Qualcomm Snapdragon 865 Processor,23990,2023-06-17,Mi,6.0,128,5000
1108,4.2,6837,1 Year Warranty,8199,2023-06-17,REDMI,3.0,32,5000
1109,4.2,6837,1 Year Warranty,8290,2023-06-17,REDMI,3.0,32,5000
1110,4.2,6098,Qualcomm Snapdragon 732G Processor,18999,2023-06-17,Mi,8.0,128,4250
1111,4.2,6098,Qualcomm Snapdragon 732G Processor,18999,2023-06-17,Mi,8.0,128,4250
1112,4.2,12062,Mediatek Dimensity 920 Processor,23999,2023-06-17,Mi,6.0,128,4500
1113,4.1,26218,1 Year Warranty,7199,2023-06-17,REDMI,2.0,32,5000
1114,4.5,626254,Qualcomm Snapdragon 636 Processor,15999,2023-06-17,REDMI,4.0,64,4000
1115,4.5,626254,Qualcomm Snapdragon 636 Processor,15999,2023-06-17,REDMI,4.0,64,4000
1116,4.3,167942,Qualcomm Snapdragon 425 Processor,5999,2023-06-17,REDMI,1.0,8,3000
1117,4.5,127672,Qualcomm Snapdragon 636 Processor,17999,2023-06-17,REDMI,6.0,64,4000
1118,4.5,127672,Qualcomm Snapdragon 636 Processor,17999,2023-06-17,REDMI,6.0,64,4000
1119,4.3,167942,Qualcomm Snapdragon 425 Processor,5999,2023-06-17,REDMI,1.0,16,3000
1120,4.1,26218,1 Year Warranty,7343,2023-06-17,REDMI,2.0,32,5000
1121,4.2,13149,Qualcomm Snapdragon 732G Processor,18985,2023-06-17,Mi,6.0,128,4250
1122,4.2,3241,12 Months Warranty,19199,2023-06-17,REDMI,8.0,128,5000
1123,4.1,3657,Qualcomm Snapdragon 865 Processor,24996,2023-06-17,Mi,8.0,128,5000
1124,4.2,2930,Qualcomm Snapdragon 870 Processor,22990,2023-06-17,Mi,6.0,128,4520
1125,4.2,15294,Qualcomm Snapdragon 665 Processor,16599,2023-06-17,Mi,6.0,128,4030
1126,3.9,504,Qualcomm Snapdragon 888 Processor,34999,2023-06-17,Mi,8.0,128,4520
1127,4.1,3657,Qualcomm Snapdragon 865 Processor,37999,2023-06-17,Mi,8.0,128,5000
1128,4.1,216,Snapdragon@ 8 Gen 1 Processor,47999,2023-06-17,Mi,12.0,256,4600
1129,4.0,630,12 months,32499,2023-06-17,Mi,8.0,128,5000
1130,4.2,21766,Mediatek Dimensity 920 Processor,26999,2023-06-17,Mi,8.0,128,5160
1131,4.2,3576,Qualcomm Snapdragon 778G Processor,24990,2023-06-17,Mi,6.0,128,4250
1132,3.9,504,Qualcomm Snapdragon 888 Processor,28799,2023-06-17,Mi,8.0,128,4520
1133,4.1,196,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,11999,2023-06-17,REDMI,6.0,128,5000
1134,4.0,630,12 months,35999,2023-06-17,Mi,8.0,256,5000
1135,4.3,167942,Qualcomm Snapdragon 425 Processor,5999,2023-06-17,REDMI,1.0,16,3000
1136,4.2,2433,Qualcomm Snapdragon 870 Processor,32990,2023-06-17,Mi,8.0,128,4520
1137,4.2,2433,Qualcomm Snapdragon 870 Processor,34499,2023-06-17,Mi,8.0,128,4520
1138,4.2,2433,Qualcomm Snapdragon 870 Processor,25990,2023-06-17,Mi,8.0,128,4520
1139,4.2,2930,Qualcomm Snapdragon 870 Processor,24999,2023-06-17,Mi,6.0,128,4520
1140,4.1,134,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,12999,2023-06-17,REDMI,4.0,64,6000
1141,4.4,422922,Qualcomm Snapdragon 660 AIE Processor,13999,2023-06-17,REDMI,4.0,64,4000
1142,4.2,3688,Qualcomm Snapdragon 865 Processor,38849,2023-06-17,Mi,8.0,128,5000
1143,4.4,27509,Qualcomm Snapdragon 625 Processor,13600,2023-06-17,REDMI,4.0,64,3080
1144,4.4,161893,Qualcomm Snapdragon 439 Processor,7999,2023-06-17,REDMI,2.0,32,5000
1145,4.2,1777,Qualcomm Snapdragon 778G Processor,26999,2023-06-17,Mi,8.0,128,4250
1146,4.3,14942,MediaTek Helio G25 Processor,9399,2023-06-17,REDMI,3.0,32,5000
1147,4.2,18404,Qualcomm Snapdragon 439 Processor,8999,2023-06-17,REDMI,3.0,32,5000
1148,4.3,389715,Qualcomm Snapdragon 439 Processor,6999,2023-06-17,REDMI,2.0,32,4000
1149,4.3,167942,Qualcomm Snapdragon 425 Processor,5999,2023-06-17,REDMI,1.0,8,3000
1150,4.1,60,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,15999,2023-06-17,REDMI,6.0,128,6000
1151,4.4,210232,Qualcomm Snapdragon 425 1.4 GHz Processor,6999,2023-06-17,REDMI,3.0,32,3120
1152,4.5,51408,Qualcomm Snapdragon 730 Processor,22999,2023-06-17,REDMI,6.0,64,4000
1153,4.4,560071,2.0 GHz Mediatek P22 Octacore Processor,8999,2023-06-17,REDMI,3.0,32,3000
1154,4.4,132463,Qualcomm Snapdragon 660 AIE Processor,12999,2023-06-17,REDMI,3.0,32,4000
1155,4.5,51408,Qualcomm Snapdragon 730 Processor,22999,2023-06-17,REDMI,6.0,64,4000
1156,4.3,38829,Qualcomm Snapdragon 665 Processor,14999,2023-06-17,Mi,4.0,64,4030
1157,4.3,57356,1 Year Manufacturer Warranty,6485,2023-06-17,REDMI,2.0,16,3000
1158,4.2,6043,Octa Core Processor,15699,2023-06-17,REDMI,6.0,64,5000
1159,4.1,134,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,12499,2023-06-17,REDMI,4.0,64,6000
1160,4.2,6043,12 Months Warranty,17999,2023-06-17,REDMI,6.0,128,5000
1161,4.2,6043,12 Months Warranty,16795,2023-06-17,REDMI,6.0,64,5000
1162,4.2,13149,Qualcomm Snapdragon 732G Processor,21999,2023-06-17,Mi,6.0,128,4250
1163,4.2,6098,Qualcomm Snapdragon 732G Processor,18999,2023-06-17,Mi,8.0,128,4250
1164,4.2,38416,Mediatek Dimensity 920 Processor,24999,2023-06-17,Mi,6.0,128,5160
1166,4.4,6775,Qualcomm Snapdragon 632 Processor,8999,2023-06-17,REDMI,3.0,32,4000
1167,4.4,6775,Qualcomm Snapdragon 632 Processor,8799,2023-06-17,REDMI,3.0,32,4000
1168,4.2,3576,Qualcomm Snapdragon 778G Processor,21499,2023-06-17,Mi,6.0,128,4250
1169,4.3,539,12 months,13499,2023-06-17,REDMI,4.0,64,5018
1170,4.3,14374,12 Months,7699,2023-06-17,REDMI,2.0,32,4000
1171,4.2,2756,12 Months Warranty,20999,2023-06-17,REDMI,8.0,128,5000
1172,4.2,3576,Qualcomm Snapdragon 778G Processor,22500,2023-06-17,Mi,6.0,128,4250
1173,4.3,57356,Mediateck Processor,6969,2023-06-17,REDMI,2.0,32,3000
1174,4.3,57356,1 Year Manufacturer Warranty,6495,2023-06-17,REDMI,2.0,16,3000
1175,4.2,1777,Qualcomm Snapdragon 778G Processor,22800,2023-06-17,Mi,8.0,128,4250
1176,4.2,38416,Mediatek Dimensity 920 Processor,24999,2023-06-17,Mi,6.0,128,5160
1177,4.3,84727,MSM8228 Processor,5999,2023-06-17,REDMI,1.0,8,2000
1178,4.4,642389,Qualcomm Snapdragon 625 64-bit Octa Core 2GHz Processor,10649,2023-06-17,REDMI,3.0,32,4100
1179,4.3,21818,1 Year  Manufacturer Warranty,6660,2023-06-17,REDMI,2.0,32,5000
1180,4.3,57356,Mediateck Processor,6999,2023-06-17,REDMI,2.0,32,3000
1181,4.2,1777,Qualcomm Snapdragon 778G Processor,22990,2023-06-17,Mi,8.0,128,4250
1182,4.3,57356,Mediateck Processor,6749,2023-06-17,REDMI,2.0,32,3000
1183,4.3,539,12 months,13799,2023-06-17,REDMI,4.0,128,5020
1184,4.3,21818,1 Year Manufacturer  Warranty,6995,2023-06-17,REDMI,2.0,32,5000
1185,4.3,57356,Mediateck Processor,5599,2023-06-17,REDMI,2.0,32,3000
1186,4.4,305360,Qualcomm Snapdragon 660 AIE Processor,11999,2023-06-17,REDMI,3.0,32,4000
1187,4.5,51408,Qualcomm Snapdragon 730 Processor,22999,2023-06-17,REDMI,6.0,64,4000
1188,4.3,14942,MediaTek Helio G25 Processor,7079,2023-06-17,REDMI,3.0,32,5000
1189,4.4,140849,Qualcomm Snapdragon 439 Processor,8999,2023-06-17,REDMI,3.0,32,5000
1190,4.3,211167,Qualcomm Snapdragon 430 64-bit Octa Core 1.4GHz Processor,6999,2023-06-17,REDMI,2.0,16,4100
1191,4.3,211167,Qualcomm Snapdragon 430 64-bit Octa Core 1.4GHz Processor,6999,2023-06-17,REDMI,2.0,16,4100
1192,4.3,18759,Qualcomm Snapdragon 650 64-bit Processor,14999,2023-06-17,Mi,3.0,32,4850
1193,4.3,14942,MediaTek Helio G25 Processor,7290,2023-06-17,REDMI,3.0,32,5000
1195,4.3,19285,Snapdragon 820 Kryo Processor,24999,2023-06-17,Mi,3.0,32,3000
1196,4.3,18759,Qualcomm Snapdragon 650 64-bit Processor,14999,2023-06-17,Mi,3.0,32,4850
1197,4.3,211167,Qualcomm Snapdragon 430 64-bit Octa Core 1.4GHz Processor,6999,2023-06-17,REDMI,2.0,16,4100
1198,4.3,18759,Qualcomm Snapdragon 650 64-bit Processor,14999,2023-06-17,Mi,3.0,32,4850
1199,3.9,504,1 year on phone & 6 months on box accessories of domestic only,29990,2023-06-17,Mi,8.0,256,4520
1200,4.3,19285,Snapdragon 820 Kryo Processor,24999,2023-06-17,Mi,3.0,32,3000
1201,4.3,18759,Qualcomm Snapdragon 650 64-bit Processor,14999,2023-06-17,Mi,3.0,32,4850
1202,4.2,80951,2nd-gen Snapdragon 615 64-bit octa-core Processor,12999,2023-06-17,Mi,2.0,16,3030
1203,4.2,38416,Mediatek Dimensity 920 Processor,24999,2023-06-17,Mi,6.0,128,5160
1205,4.5,15363,Qualcomm Snapdragon 855 Processor,31999,2023-06-17,REDMI,8.0,256,4000
1206,4.3,18759,Qualcomm Snapdragon 650 64-bit Processor,14999,2023-06-17,Mi,3.0,32,4850
1207,4.2,6800,Mediatek Dimensity 920 Processor,28999,2023-06-17,Mi,8.0,128,4500
1208,4.3,19285,Snapdragon 820 Kryo Processor,24999,2023-06-17,Mi,3.0,32,3000
1209,4.4,140849,Qualcomm Snapdragon 439 Processor,7990,2023-06-17,REDMI,3.0,32,5000
1210,4.2,18404,Qualcomm Snapdragon 439 Processor,9999,2023-06-17,REDMI,3.0,64,5000
1211,4.3,19285,Snapdragon 820 Kryo Processor,24999,2023-06-17,Mi,3.0,32,3000
1212,4.4,27509,Qualcomm Snapdragon 625 Processor,10999,2023-06-17,REDMI,4.0,64,3080
1213,4.4,358472,Qualcomm Snapdragon 625 Processor,11999,2023-06-17,REDMI,4.0,64,4000
1214,4.5,15363,Qualcomm Snapdragon 855 Processor,31999,2023-06-17,REDMI,8.0,256,4000
1215,4.2,1405,12 Months Warranty,17990,2023-06-17,REDMI,6.0,128,5000
1216,4.2,80951,2nd-gen Snapdragon 615 64-bit octa-core Processor,14999,2023-06-17,Mi,2.0,32,3120
1217,4.2,34860,Qualcomm Snapdragon 660 AIE Processor,17499,2023-06-17,Mi,4.0,64,3010
1218,4.3,3019,Qualcomm® Snapdragon™ 750G Processor,23999,2023-06-17,Mi,6.0,64,4820
1219,4.2,34860,Qualcomm Snapdragon 660 AIE Processor,17499,2023-06-17,Mi,4.0,64,3010
1220,4.2,80951,2nd-gen Snapdragon 615 64-bit octa-core Processor,12999,2023-06-17,Mi,2.0,16,3030
1221,4.4,27509,Qualcomm Snapdragon 625 Processor,13499,2023-06-17,REDMI,4.0,64,3080
1222,4.4,210232,Qualcomm Snapdragon 425 1.4 GHz Processor,6999,2023-06-17,REDMI,3.0,32,3120
1223,4.3,389715,Qualcomm Snapdragon 439 Processor,6499,2023-06-17,REDMI,2.0,16,4000
1224,4.2,15294,Qualcomm Snapdragon 665 Processor,17499,2023-06-17,Mi,6.0,128,4030
1225,4.4,560071,2.0 GHz Mediatek P22 Octacore Processor,10499,2023-06-17,REDMI,3.0,64,3000
1226,4.3,389715,Qualcomm Snapdragon 439 Processor,6499,2023-06-17,REDMI,2.0,16,4000
1227,4.3,389715,Qualcomm Snapdragon 439 Processor,6999,2023-06-17,REDMI,2.0,32,4000
